daily_non_vehicle_traffic,avg_temp_f_daily,total_rain_mm_daily,total_snow_mm_daily,avg_cloud_percent_daily,total_vehicle_volume_daily,date,month,day_of_week,holiday
702,36.9950009155274,0,0,67.6666666666666667,87042,2018-04-13,4,5,none
423,27.3072499084473,0,0,90.0833333333333333,27454,2018-04-14,4,6,none
416,25.4404965209961,0,0,90.0000000000000000,29720,2018-04-15,4,0,none
637,28.9864987182618,0,0,78.7916666666666667,72727,2018-04-16,4,1,none
814,33.9357434082032,0,0,13.0416666666666667,90755,2018-04-17,4,2,none
738,35.2984967041016,0,0,59.0833333333333333,92002,2018-04-18,4,3,none
976,37.9767460632325,0,0,13.6250000000000000,93308,2018-04-19,4,4,none
1026,38.8632466125489,0,0,29.3750000000000000,95736,2018-04-20,4,5,none
1165,44.1754933166504,0,0,17.0833333333333333,77498,2018-04-21,4,6,none
1547,47.6344952392579,0,0,9.1666666666666667,64705,2018-04-22,4,0,none
1550,51.8322476196289,0,0,4.0833333333333333,87174,2018-04-23,4,1,none
1332,50.5197430419922,0,0,30.8333333333333333,89266,2018-04-24,4,2,none
1406,46.1705006408692,0,0,9.4583333333333333,89395,2018-04-25,4,3,none
1287,51.627494506836,0,0,10.8333333333333333,93331,2018-04-26,4,4,none
1286,49.5102436828614,0,0,32.4583333333333333,96921,2018-04-27,4,5,none
1473,45.3590023803711,0,0,32.2083333333333333,77380,2018-04-28,4,6,none
1534,53.7079960632325,0,0,1.8333333333333333,63544,2018-04-29,4,0,none
1284,65.4544956970215,0,0,25.3333333333333333,86830,2018-04-30,4,1,none
1429,65.3959957885743,0,0,41.6250000000000000,87764,2018-05-01,5,2,none
1646,56.3921780395508,0,0,47.3750000000000000,90227,2018-05-02,5,3,none
1664,61.282922821045,0,0,31.3333333333333333,92667,2018-05-03,5,4,none
1745,65.228747253418,0,0,14.1250000000000000,95393,2018-05-04,5,5,none
1864,66.1475651218581,0,0,24.0434782608695652,68621,2018-05-05,5,6,none
1776,63.1309948730469,0,0,16.8750000000000000,58872,2018-05-06,5,0,none
1813,70.8296757507325,0,0,18.4583333333333333,85860,2018-05-07,5,1,none
1016,65.78599899292,0,0,39.3333333333333333,87436,2018-05-08,5,2,none
1231,58.4053242492676,0,0,62.5416666666666667,90433,2018-05-09,5,3,none
1524,52.7002201843262,0,0,38.3333333333333333,93174,2018-05-10,5,4,none
1012,49.5237477111817,0,0,56.6250000000000000,93128,2018-05-11,5,5,none
1284,52.8912449645997,0,0,47.4166666666666667,67394,2018-05-12,5,6,none
1594,56.6847508239747,0,0,26.1666666666666667,58399,2018-05-13,5,0,none
1306,62.8047467041016,0,0,49.3333333333333333,85887,2018-05-14,5,1,none
2014,63.5397480773926,0,0,6.2083333333333333,92593,2018-05-15,5,2,none
2281,69.7617497253419,0,0,11.3750000000000000,91859,2018-05-16,5,3,none
1656,71.0667492675781,0,0,26.9583333333333333,92573,2018-05-17,5,4,none
1866,70.7517506408692,0,0,26.0000000000000000,93655,2018-05-18,5,5,none
1193,59.3427487182618,0,0,68.7083333333333333,66521,2018-05-19,5,6,none
1426,57.1519993591309,0,0,22.4166666666666667,55976,2018-05-20,5,0,none
1531,61.0482479858399,0,0,71.1666666666666667,82782,2018-05-21,5,1,none
1927,64.4247494506836,0,0,60.0833333333333333,88301,2018-05-22,5,2,none
1831,70.3977482604981,0,0,39.7500000000000000,89692,2018-05-23,5,3,none
1518,77.8467465209961,0,0,31.0000000000000000,89145,2018-05-24,5,4,none
1435,74.3044956970215,0,0,45.0833333333333333,86310,2018-05-25,5,5,none
1410,78.1294934082032,0,0,4.9166666666666667,61617,2018-05-26,5,6,none
1216,77.5000225830079,0,0,26.5833333333333333,57775,2018-05-27,5,0,none
1055,82.3649792480469,0,0,36.7500000000000000,51254,2018-05-28,5,1,Memorial Day
1145,76.2912495422364,0,0,39.0000000000000000,84985,2018-05-29,5,2,none
1256,69.1587513732911,0,0,64.0000000000000000,89461,2018-05-30,5,3,none
1934,72.9792469787598,0,0,43.7083333333333333,92381,2018-05-31,5,4,none
1937,69.9995007324219,0,0,41.3333333333333333,94900,2018-06-01,6,5,none
980,62.1875646441916,0,0,64.1304347826086957,67902,2018-06-02,6,6,none
1801,61.3924977111817,0,0,52.8333333333333333,64723,2018-06-03,6,0,none
2061,68.866247253418,0,0,17.4166666666666667,87171,2018-06-04,6,1,none
2158,69.7812527465821,0,0,9.0833333333333333,90467,2018-06-05,6,2,none
1637,69.1737477111817,0,0,41.4583333333333333,90170,2018-06-06,6,3,none
1998,67.7022412109375,0,0,40.0416666666666667,92054,2018-06-07,6,4,none
1625,68.5640042114258,0,0,63.9166666666666667,95054,2018-06-08,6,5,none
1231,67.5432461547852,0,0,59.8333333333333333,64037,2018-06-09,6,6,none
1710,69.3657498168946,0,0,58.9583333333333333,54535,2018-06-10,6,0,none
1204,67.5792538452149,0,0,72.2083333333333333,84164,2018-06-11,6,1,none
2069,71.185241394043,0,0,67.5000000000000000,89106,2018-06-12,6,2,none
2375,68.9255001831055,0,0,9.7916666666666667,89348,2018-06-13,6,3,none
1961,71.8692501831055,0,0,39.9583333333333333,91149,2018-06-14,6,4,none
1525,78.4594998168946,0,0,34.0833333333333333,91459,2018-06-15,6,5,none
842,77.8242474365235,0,0,37.0000000000000000,64794,2018-06-16,6,6,none
1175,81.0875004577637,0,0,46.5416666666666667,60112,2018-06-17,6,0,none
1394,71.5962490844727,0,0,82.0833333333333333,85051,2018-06-18,6,1,none
1188,65.944998626709,0,0,85.2083333333333333,83989,2018-06-19,6,2,none
1988,70.8702450561524,0,0,76.5000000000000000,88564,2018-06-20,6,3,none
2102,70.4277478027344,0,0,32.6250000000000000,91455,2018-06-21,6,4,none
2153,70.1397480773926,0,0,19.5000000000000000,93684,2018-06-22,6,5,none
2296,71.0757466125489,0,0,22.5416666666666667,73277,2018-06-23,6,6,none
1576,71.4042469787598,0,0,37.9583333333333333,63411,2018-06-24,6,0,none
1853,72.8045025634766,0,0,38.7916666666666667,84200,2018-06-25,6,1,none
1338,67.9504956054688,0,0,78.1666666666666667,87223,2018-06-26,6,2,none
1976,71.4042446899415,0,0,63.9166666666666667,90191,2018-06-27,6,3,none
1967,75.8907452392579,0,0,16.2500000000000000,90141,2018-06-28,6,4,none
1281,84.9874935913086,0,0,19.8333333333333333,90578,2018-06-29,6,5,none
1321,82.0227482604981,0,0,52.7916666666666667,67884,2018-06-30,6,6,none
1002,69.3469906616211,0,0,54.7916666666666667,59558,2018-07-01,7,0,none
2076,74.9652478027344,0,0,17.5416666666666667,81708,2018-07-02,7,1,none
1497,74.8662495422364,0,0,38.0000000000000000,83100,2018-07-03,7,2,none
1130,75.8119984436035,0,0,29.1250000000000000,46016,2018-07-04,7,3,Independence Day
1761,75.0582424926758,0,0,19.2083333333333333,77395,2018-07-05,7,4,none
1845,70.6002445983887,0,0,15.7916666666666667,79773,2018-07-06,7,5,none
1720,73.984997253418,0,0,2.3333333333333333,64126,2018-07-07,7,6,none
1550,78.244998626709,0,0,9.8333333333333333,61382,2018-07-08,7,0,none
1821,79.0302510070801,0,0,34.8750000000000000,84435,2018-07-09,7,1,none
1871,72.768501739502,0,0,30.0000000000000000,87399,2018-07-10,7,2,none
1787,78.2757511901856,0,0,42.8750000000000000,88173,2018-07-11,7,3,none
1301,79.6467442321778,0,0,44.3750000000000000,86843,2018-07-12,7,4,none
1429,74.1545002746582,0,0,50.8333333333333333,88224,2018-07-13,7,5,none
1837,76.0865010070801,0,0,26.2083333333333333,67172,2018-07-14,7,6,none
1503,76.9542446899414,0,0,32.3333333333333333,59741,2018-07-15,7,0,none
1814,73.8237522888184,0,0,11.8750000000000000,83653,2018-07-16,7,1,none
2046,71.044998626709,0,0,20.3333333333333333,86574,2018-07-17,7,2,none
2006,71.0847485351563,0,0,39.6250000000000000,89080,2018-07-18,7,3,none
1141,68.5077519226075,0,0,56.0000000000000000,87543,2018-07-19,7,4,none
1235,69.1062504577637,0,0,81.0416666666666667,88097,2018-07-20,7,5,none
2175,71.3832447814942,0,0,31.0000000000000000,71905,2018-07-21,7,6,none
1727,70.7675022888184,0,0,31.5833333333333333,63928,2018-07-22,7,0,none
1816,72.2037495422364,0,0,34.3333333333333333,83680,2018-07-23,7,1,none
2069,72.8944989013672,0,0,7.0833333333333333,87191,2018-07-24,7,2,none
1565,70.0752514648438,0,0,41.7916666666666667,90054,2018-07-25,7,3,none
1721,64.0377468872071,0,0,54.8750000000000000,90196,2018-07-26,7,4,none
1933,66.4977505493165,0,0,20.0000000000000000,88640,2018-07-27,7,5,none
1806,66.3005001831055,0,0,24.6666666666666667,64042,2018-07-28,7,6,none
1529,68.2864964294434,0,0,21.7500000000000000,62382,2018-07-29,7,0,none
1826,70.3257511901856,0,0,14.4166666666666667,82640,2018-07-30,7,1,none
1969,72.4384953308106,0,0,13.1250000000000000,85180,2018-07-31,7,2,none
1443,68.0907452392578,0,0,76.8750000000000000,87714,2018-08-01,8,3,none
1958,62.2264973449707,0,0,62.6666666666666667,88355,2018-08-02,8,4,none
1603,68.9757489013672,0,0,34.5000000000000000,87082,2018-08-03,8,5,none
953,72.4197476196289,0,0,50.7500000000000000,65779,2018-08-04,8,6,none
1741,76.0804974365235,0,0,32.0416666666666667,64007,2018-08-05,8,0,none
1787,72.2637440490723,0,0,41.3333333333333333,84031,2018-08-06,8,1,none
1870,70.3897952706474,0,0,36.5714285714285714,68582,2018-08-07,8,2,none
2042,74.5939991760254,0,0,12.3333333333333333,90523,2018-08-08,8,3,none
1687,76.448743133545,0,0,23.6250000000000000,88957,2018-08-09,8,4,none
1522,74.638253479004,0,0,7.4583333333333333,88589,2018-08-10,8,5,none
1637,74.4447476196289,0,0,9.5833333333333333,68103,2018-08-11,8,6,none
1497,75.5929974365235,0,0,3.9583333333333333,61269,2018-08-12,8,0,none
1438,78.9147480773926,0,0,4.0416666666666667,83381,2018-08-13,8,1,none
1586,77.568501739502,0,0,47.9583333333333333,89523,2018-08-14,8,2,none
1715,74.6262532043458,0,0,21.3750000000000000,86929,2018-08-15,8,3,none
1667,74.0217533874512,0,0,27.3750000000000000,88592,2018-08-16,8,4,none
1597,72.8487522888184,0,0,31.5000000000000000,88141,2018-08-17,8,5,none
2031,71.7305043029785,0,0,23.0416666666666667,73715,2018-08-18,8,6,none
1458,73.7952473449707,0,0,24.2500000000000000,66598,2018-08-19,8,0,none
1110,71.0967488098145,0,0,46.1250000000000000,83814,2018-08-20,8,1,none
1652,65.9852749633789,0,0,55.8333333333333333,87295,2018-08-21,8,2,none
1885,66.4617520141602,0,0,7.1250000000000000,88694,2018-08-22,8,3,none
1833,68.3232187287704,0,0,33.2608695652173913,91496,2018-08-23,8,4,State Fair
859,66.6380047607422,40.7200000882149,0,84.4166666666666667,89155,2018-08-24,8,5,none
1590,68.3802487182617,32.6799994707108,0,67.3333333333333333,72037,2018-08-25,8,6,none
1309,72.6492565917969,40.8699993491173,0,39.8750000000000000,62538,2018-08-26,8,0,none
1366,75.2000027465821,43.909999370575,0,52.0833333333333333,84504,2018-08-27,8,1,none
1138,62.5752537536621,23.1499997973442,0,84.7916666666666667,87217,2018-08-28,8,2,none
1919,59.9187481689453,5.5,0,47.1666666666666667,90973,2018-08-29,8,3,none
1964,64.7884953308106,6,0,24.0833333333333333,92818,2018-08-30,8,4,none
1479,74.2084980773926,8.06000000238419,0,59.9583333333333333,92540,2018-08-31,8,5,none
1632,75.6170002746583,5.75,0,38.0416666666666667,72930,2018-09-01,9,6,none
1216,72.700997619629,13.990000128746,0,40.1666666666666667,61003,2018-09-02,9,0,none
1303,69.5194966125488,7.56999996304512,0,69.1250000000000000,55770,2018-09-03,9,1,Labor Day
834,70.5274990844727,31.5499997138977,0,82.9583333333333333,81615,2018-09-04,9,2,none
1771,65.5617497253418,8.44999983906746,0,48.8750000000000000,87273,2018-09-05,9,3,none
1920,60.2510021972657,26.6599996089935,0,16.0833333333333333,88296,2018-09-06,9,4,none
2005,62.738748626709,0,0,18.9583333333333333,88762,2018-09-07,9,5,none
1875,62.3120030212403,0,0,4.0833333333333333,67655,2018-09-08,9,6,none
1363,61.7157475280762,0.25,0,22.0833333333333333,59336,2018-09-09,9,0,none
1799,64.6729969787598,0,0,13.1250000000000000,84265,2018-09-10,9,1,none
1904,71.5099995422364,0,0,12.5416666666666667,89320,2018-09-11,9,2,none
1734,73.7787518310547,6.08999991416931,0,19.2500000000000000,90915,2018-09-12,9,3,none
1811,73.390245513916,1.00999999046326,0,22.2500000000000000,88342,2018-09-13,9,4,none
1743,76.2282498168946,2.78999996185303,0,46.7083333333333333,90624,2018-09-14,9,5,none
1443,79.9077542114258,0.25,0,22.5000000000000000,69676,2018-09-15,9,6,none
1286,79.3077473449707,0,0,21.2500000000000000,59003,2018-09-16,9,0,none
1315,67.9340046691895,13.1099999248981,0,47.0833333333333333,82258,2018-09-17,9,1,none
1207,60.7295002746582,22.3900000452995,0,86.4583333333333333,87237,2018-09-18,9,2,none
1028,60.0619984436035,11.29000005126,0,90.0000000000000000,86416,2018-09-19,9,3,none
732,61.2582493591309,61.1900005936623,0,90.0000000000000000,83480,2018-09-20,9,4,none
1424,54.8584980773926,1,0,68.4583333333333333,89781,2018-09-21,9,5,none
1671,53.16125,0.25,0,19.2916666666666667,74398,2018-09-22,9,6,none
1518,62.1859967041016,0.25,0,27.7083333333333333,60741,2018-09-23,9,0,none
1408,64.8934971618653,8.04999971389771,0,47.0833333333333333,82608,2018-09-24,9,1,none
1183,52.5747448730469,4.69999998807907,0,78.5833333333333333,85047,2018-09-25,9,2,none
1612,51.5225018310547,0.25,0,39.8333333333333333,88627,2018-09-26,9,3,none
1342,55.6954960632325,0.5,0,60.0000000000000000,87845,2018-09-27,9,4,none
1330,47.1890019226075,0,0,26.2500000000000000,92518,2018-09-28,9,5,none
903,40.782498626709,0.25,0,56.0000000000000000,72424,2018-09-29,9,6,none
777,47.6922535705567,0.25,0,85.6250000000000000,60103,2018-09-30,9,0,none
